Observations	YearOrd	Day	quantum	GroupCount	mean_MO	median_MO	numel_MO	std_MO	Fun5_MO	Fun6_MO	mean_Fco2_21m_nee_stat_int_Ustar	median_Fco2_21m_nee_stat_int_Ustar	numel_Fco2_21m_nee_stat_int_Ustar	std_Fco2_21m_nee_stat_int_Ustar	Fun5_Fco2_21m_nee_stat_int_Ustar	Fun6_Fco2_21m_nee_stat_int_Ustar	mean_Fco2_21m_nee_stat_int	median_Fco2_21m_nee_stat_int	numel_Fco2_21m_nee_stat_int	std_Fco2_21m_nee_stat_int	Fun5_Fco2_21m_nee_stat_int	Fun6_Fco2_21m_nee_stat_int	mean_w_h2o_21m	median_w_h2o_21m	numel_w_h2o_21m	std_w_h2o_21m	Fun5_w_h2o_21m	Fun6_w_h2o_21m	mean_w_h2o_21m_Ustar	median_w_h2o_21m_Ustar	numel_w_h2o_21m_Ustar	std_w_h2o_21m_Ustar	Fun5_w_h2o_21m_Ustar	Fun6_w_h2o_21m_Ustar	mean_q	median_q	numel_q	std_q	Fun5_q	Fun6_q
2012_110_night	2012	110	night	22	4	4	22	0	4	4	1.24128571428571	1.11	14	0.512770968302678	0.739	1.84	1.24128571428571	1.11	14	0.512770968302678	0.739	1.84	0.775941176470588	0.898	17	0.807939390563135	0.35975	1.1425	0.889307692307692	0.97	13	0.470612966356181	0.721	1.1425	0	0	22	0	0	0
2012_110_day	2012	110	day	26	4	4	26	0	4	4	-1.36960869565217	-1.43	23	1.79810293312223	-2.6625	0.674750000000001	-1.29258333333333	-1.35	24	1.79860810717299	-2.585	0.671	2.2966	2.15	25	1.0137547369392	1.645	2.85	2.37766666666667	2.25	24	0.949180088592102	1.745	2.86	1	1	26	0	1	1
2012_111_night	2012	111	night	22	4	4	22	0	4	4	1.223	1.29	21	0.600285515400797	0.8295	1.5525	1.223	1.29	21	0.600285515400797	0.8295	1.5525	0.678714285714286	0.757	21	0.357102386278381	0.3825	0.9065	0.678714285714286	0.757	21	0.357102386278381	0.3825	0.9065	0	0	22	0	0	0
2012_111_day	2012	111	day	26	4	4	26	0	4	4	-1.55034615384615	-2.2	26	1.51382107112585	-2.66	0.104	-1.55034615384615	-2.2	26	1.51382107112585	-2.66	0.104	1.11980769230769	1.16	26	0.406154258303987	0.812	1.4	1.11980769230769	1.16	26	0.406154258303987	0.812	1.4	1	1	26	0	1	1
2012_112_night	2012	112	night	22	4	4	22	0	4	4	1.46363636363636	1.41	11	0.328154619875227	1.2375	1.55	1.34830769230769	1.27	13	0.413310291954964	1.23	1.49	0.479578947368421	0.639	19	0.568490527214099	-0.108	0.913	0.915727272727273	0.889	11	0.28819857421892	0.75325	0.988	0	0	22	0	0	0
2012_112_day	2012	112	day	26	4	4	26	0	4	4	-2.81276923076923	-3.215	26	2.17048686349754	-4.43	-1.35	-2.81276923076923	-3.215	26	2.17048686349754	-4.43	-1.35	1.29538461538462	1.445	26	0.820027369149254	0.756	1.88	1.29538461538462	1.445	26	0.820027369149254	0.756	1.88	1	1	26	0	1	1
2012_113_night	2012	113	night	22	4	4	22	0	4	4	0.7958	0.629	5	0.481949374934754	0.519	1.0225	0.693142857142857	0.629	7	0.505026213369639	0.401	0.87725	-0.0235555555555556	-0.027	18	0.149349263856167	-0.121	0.039	0.1118	0.101	5	0.161513776502192	-0.02725	0.20225	0	0	22	0	0	0
2012_113_day	2012	113	day	26	4	4	26	0	4	4	-4.40164	-4.82	25	1.8096895884838	-5.6225	-3.4575	-4.18773076923077	-4.815	26	2.08174529772866	-5.56	-3.09	1.02569230769231	0.8955	26	0.686295549700318	0.445	1.47	1.06636	0.952	25	0.667708449349964	0.529	1.4875	1	1	26	0	1	1
2012_114_night	2012	114	night	21	4	4	21	0	4	4	0.951666666666667	1.07	9	0.508588242097672	0.54675	1.29	0.9465	0.985	10	0.479779868504528	0.554	1.19	0.067	0.0505	20	0.0837345429569573	0.001	0.1355	0.134444444444444	0.143	9	0.0745169630203605	0.0885	0.188	0	0	21	0	0	0
2012_114_day	2012	114	day	27	4	4	27	0	4	4	-4.91652173913043	-5.46	23	2.53358337447478	-6.4975	-3.7075	-4.28384615384615	-5.27	26	2.98533668040719	-5.98	-1.23	1.52007692307692	1.69	26	0.892317204723832	0.805	2.06	1.71026086956522	1.72	23	0.759637366678177	1.225	2.075	1	1	27	0	1	1
2012_115_night	2012	115	night	21	4	4	21	0	4	4	1.5125	1.54	12	1.0217305729185	0.5275	2.305	1.57538461538462	1.79	13	1.00416487179327	0.58025	2.3225	0.19935	0.1305	20	0.259398956090908	0.0305	0.3425	0.299153846153846	0.282	13	0.270797847773896	0.1305	0.464	0	0	21	0	0	0
2012_115_day	2012	115	day	27	4	4	27	0	4	4	-4.92991666666667	-5.955	24	3.23107053085542	-7.065	-2.675	-4.72684615384615	-5.515	26	3.31518884762009	-6.97	-1.44	1.66532	1.75	25	0.968587963652932	0.83725	2.3975	1.72491304347826	1.92	23	0.972314385794088	0.856	2.4525	1	1	27	0	1	1
2012_116_night	2012	116	night	21	4	4	21	0	4	4	1.74053846153846	2.04	13	1.17846740977315	0.77575	2.5525	1.75764285714286	2.01	14	1.13404216494279	0.85	2.52	0.4065	0.2245	20	0.418753098967323	0.021	0.857	0.616153846153846	0.676	13	0.374417068288347	0.23425	0.90925	0	0	21	0	0	0
2012_116_day	2012	116	day	27	4	4	27	0	4	4	-4.335	-4.03	14	1.87058917086405	-4.92	-3.18	-3.82058823529412	-4.03	17	2.32841273883153	-4.815	-2.57	1.39916	1.38	25	0.894072782272226	0.61075	2.095	1.53472727272727	1.805	22	0.853068812153157	0.753	2.11	1	1	27	0	1	1
2012_117_night	2012	117	night	21	4	4	21	0	4	4	1.16352380952381	1.31	21	0.953192720232777	0.37325	2.05	1.16352380952381	1.31	21	0.953192720232777	0.37325	2.05	0.578058823529412	0.181	17	1.01801058875806	-0.01375	0.61725	0.578058823529412	0.181	17	1.01801058875806	-0.01375	0.61725	0	0	21	0	0	0
2012_117_day	2012	117	day	27	4	4	27	0	4	4	-4.13588888888889	-4.68	18	2.72180143393151	-5.79	-1.85	-3.81084210526316	-3.99	19	3.00068142748273	-5.79	-1.10375	1.57694736842105	1.49	19	0.969122883716348	0.70825	2.25	1.62894444444444	1.55	18	0.969563908776835	0.91	2.32	1	1	27	0	1	1
2012_118_night	2012	118	night	20	4	4	20	0	4	4	1.28994736842105	1.26	19	1.05042380196885	0.75725	1.775	1.28994736842105	1.26	19	1.05042380196885	0.75725	1.775	2.92461538461538	2.82	13	1.20705989484515	1.75	3.9175	2.92461538461538	2.82	13	1.20705989484515	1.75	3.9175	0	0	20	0	0	0
2012_118_day	2012	118	day	28	4	4	28	0	4	4	-4.29268	-6.62	25	3.67139271621365	-7.15	-0.33525	-4.29268	-6.62	25	3.67139271621365	-7.15	-0.33525	2.61624	2.33	25	1.17499508084077	1.5575	3.7475	2.61624	2.33	25	1.17499508084077	1.5575	3.7475	1	1	28	0	1	1
2012_119_night	2012	119	night	20	4	4	20	0	4	4	0.521833333333333	0.4415	12	0.465481340966401	0.2525	0.92	0.587142857142857	0.483	14	0.497984531292482	0.343	1	0.9501	0.7475	20	1.02377592634737	-0.0005	1.635	1.58425	1.565	12	0.838533582023891	1.265	2.145	0	0	20	0	0	0
2012_119_day	2012	119	day	28	4	4	28	0	4	4	-1.99481481481482	-2.13	27	2.53249422562994	-4.2725	0.36725	-1.99481481481482	-2.13	27	2.53249422562994	-4.2725	0.36725	1.86192592592593	2.25	27	1.08947093461869	1.155	2.5675	1.86192592592593	2.25	27	1.08947093461869	1.155	2.5675	1	1	28	0	1	1
2012_120_night	2012	120	night	20	4	4	20	0	4	4	0.973333333333333	0.8	3	0.335459883344243	0.77	1.22	1.3475	1.08	4	0.796884558766199	0.78	1.915	0.0230625	0.023	16	0.109766703360658	-0.0675	0.108	0.15	0.132	3	0.0766028720088222	0.096	0.2085	0	0	20	0	0	0
2012_120_day	2012	120	day	28	4	4	28	0	4	4	-5.37839130434783	-5.71	23	2.71433257725006	-7.7	-2.905	-4.59718518518519	-4.13	27	3.15408450739229	-7.2025	-2.1175	0.992962962962963	0.827	27	0.939936760617497	0.32375	1.505	1.15134782608696	0.909	23	0.930841389120405	0.58075	1.8725	1	1	28	0	1	1
2012_121_night	2012	121	night	20	4	4	20	0	4	4	1.72482352941177	1.81	17	0.914963471627018	1.249	2.19	1.72482352941177	1.81	17	0.914963471627018	1.249	2.19	0.3511	0.3155	20	0.268111700995175	0.0995	0.5775	0.395647058823529	0.364	17	0.266876596289481	0.15175	0.596	0	0	20	0	0	0
2012_121_day	2012	121	day	28	4	4	28	0	4	4	-4.55807692307692	-4.905	26	2.8376791210153	-6.43	-2.85	-4.62333333333333	-5.08	27	2.80315732701538	-6.405	-2.95	1.72918518518519	1.95	27	0.875046945423591	1.08	2.48	1.72953846153846	1.97	26	0.892374326424477	1.06	2.5	1	1	28	0	1	1
2012_122_night	2012	122	night	20	5	5	20	0	5	5	1.63276470588235	1.83	17	0.655971562780332	1.175	2.0725	1.63276470588235	1.83	17	0.655971562780332	1.175	2.0725	0.232421052631579	0.227	19	0.330127806191864	0.016	0.499	0.268294117647059	0.297	17	0.331034696955221	0.04075	0.53075	0	0	20	0	0	0
2012_122_day	2012	122	day	28	5	5	28	0	5	5	-3.07294117647059	-2.02	17	3.50833014892036	-6.11	0.103	-3.07294117647059	-2.02	17	3.50833014892036	-6.11	0.103	1.76196428571429	1.855	28	1.09554500159925	0.797	2.71	1.76196428571429	1.855	28	1.09554500159925	0.797	2.71	1	1	28	0	1	1
2012_123_night	2012	123	night	20	5	5	20	0	5	5	1.55509090909091	1.88	11	0.845471756423058	0.85375	2.225	1.55509090909091	1.88	11	0.845471756423058	0.85375	2.225	0.0588	-0.085	15	0.490276190383689	-0.141	0.35675	0.160666666666667	0.098	9	0.619743898719463	-0.18725	0.7175	0	0	20	0	0	0
2012_123_day	2012	123	day	28	5	5	28	0	5	5	-4.765	-4.84	14	3.20152307503788	-7.48	-2.23	-4.59866666666667	-3.95	15	3.15160699749615	-7.4075	-2.24	1.659	1.81	24	0.919502748417766	1.025	2.24	1.714	1.84	23	0.898897354843952	1.1125	2.275	1	1	28	0	1	1
2012_124_night	2012	124	night	20	5	5	20	0	5	5	1.66138888888889	1.95	18	1.0154982630326	1.14	2.3	1.66138888888889	1.95	18	1.0154982630326	1.14	2.3	0.31765	0.375	20	0.237527677057687	0.0945	0.495	0.351944444444444	0.4225	18	0.223437969342256	0.156	0.501	0	0	20	0	0	0
2012_124_day	2012	124	day	28	5	5	28	0	5	5	-5.8655	-6.915	18	3.01170087277253	-8.52	-3.11	-5.22961904761905	-6.51	21	3.26563444794714	-8.5125	-2.7125	1.77089285714286	2.045	28	1.08728821145173	0.683	2.375	1.92292	2.22	25	1.05022564718255	1.0935	2.5	1	1	28	0	1	1
2012_125_night	2012	125	night	20	5	5	20	0	5	5	1.65533333333333	1.645	18	1.23721960578596	0.835	2.3	1.53665	1.555	20	1.22662469166837	0.829	2.215	0.3613	0.375	20	0.193713325900876	0.253	0.506	0.389666666666667	0.3915	18	0.182654286112574	0.301	0.511	0	0	20	0	0	0
2012_125_day	2012	125	day	28	5	5	28	0	5	5	-4.28725	-5.45	24	3.49515768444436	-6.565	-1.226	-4.28725	-5.45	24	3.49515768444436	-6.565	-1.226	2.51882142857143	2.755	28	1.2910830381411	1.43	3.535	2.51882142857143	2.755	28	1.2910830381411	1.43	3.535	1	1	28	0	1	1
2012_126_night	2012	126	night	20	5	5	20	0	5	5	2.04425	2.295	20	1.09640397256332	1.33	2.665	2.04425	2.295	20	1.09640397256332	1.33	2.665	0.423894736842105	0.374	19	0.385901958582004	0.24325	0.7525	0.423894736842105	0.374	19	0.385901958582004	0.24325	0.7525	0	0	20	0	0	0
2012_126_day	2012	126	day	28	5	5	28	0	5	5	-3.9125	-4.225	12	3.27091348097133	-6.325	-1.98	-3.9125	-4.225	12	3.27091348097133	-6.325	-1.98	2.58081481481481	2.76	27	1.42546856094185	1.6475	3.6625	2.58081481481481	2.76	27	1.42546856094185	1.6475	3.6625	1	1	28	0	1	1
2012_127_night	2012	127	night	20	5	5	20	0	5	5	2.107	2.14	13	0.789725057641371	1.8075	2.815	2.107	2.14	13	0.789725057641371	1.8075	2.815	0.149823529411765	0.147	17	0.251522174791339	-0.0125	0.30825	0.198769230769231	0.265	13	0.26606175782017	0.095	0.35575	0	0	20	0	0	0
2012_127_day	2012	127	day	28	5	5	28	0	5	5	-2.63961904761905	-2.25	21	3.2770460398992	-5.2625	0.098	-2.48729166666667	-1.81	24	3.09048294353413	-4.065	0.0145	0.886958333333333	0.549	24	1.52744101086316	0.109	1.65	0.936954545454545	0.63	22	1.5877655901499	0.105	1.73	1	1	28	0	1	1
2012_128_night	2012	128	night	20	5	5	20	0	5	5	1.5186	2.12	5	1.1670474711853	1.09075	2.1725	1.5186	2.12	5	1.1670474711853	1.09075	2.1725	0.282	0.275	5	0.152097008517591	0.172	0.40075	0.282	0.275	5	0.152097008517591	0.172	0.40075	0	0	20	0	0	0
2012_128_day	2012	128	day	28	5	5	28	0	5	5	-1.5	-1.5	1	0	-1.5	-1.5	-1.5	-1.5	1	0	-1.5	-1.5	0.382	0.382	1	0	0.382	0.382	0.382	0.382	1	0	0.382	0.382	1	1	28	0	1	1
2012_129_night	2012	129	night	20	5	5	20	0	5	5	1.327	1.115	6	0.603569382921301	0.877	1.69	1.433	1.115	8	0.826153392882598	0.836	2.03	0.223533333333333	0.035	15	0.665777619100581	-0.0365	0.23	0.576833333333333	0.28	6	0.98234747755907	0.064	0.323	0	0	20	0	0	0
2012_129_day	2012	129	day	28	5	5	28	0	5	5	-6.29117647058824	-7.06	17	2.64290439751645	-8.0375	-5.6	-4.81375	-6.02	24	3.77179742932015	-7.645	-2.085	2.93052	3.15	25	1.90274422698726	1.171	4.1825	3.67511111111111	3.985	18	1.54168268990083	2.8	4.28	1	1	28	0	1	1
2012_130_night	2012	130	night	20	5	5	20	0	5	5	0.8322	1	5	1.16487947874448	0.38075	1.6	0.793857142857143	1	7	0.993155984487739	0.38225	1.42	0.343789473684211	0.085	19	0.611061515265523	-0.00525	0.41425	1.229	1.36	5	0.556698302494268	0.77325	1.6225	0	0	20	0	0	0
2012_130_day	2012	130	day	28	5	5	28	0	5	5	-5.99580769230769	-6.695	26	3.03416310727332	-7.89	-2.97	-5.48285714285714	-6.525	28	3.48111919757495	-7.835	-2.545	2.97778571428571	3.525	28	1.59256942071244	1.46	3.99	3.18211538461538	3.67	26	1.45745065993805	1.74	3.99	1	1	28	0	1	1
2012_131_night	2012	131	night	20	5	5	20	0	5	5	1.34230769230769	1.48	13	1.40664070185053	0.1785	2.245	1.34230769230769	1.48	13	1.40664070185053	0.1785	2.245	0.3065	0.2515	14	0.244240030109096	0.085	0.498	0.362454545454545	0.39	11	0.237184891439722	0.19175	0.50475	0	0	20	0	0	0
2012_131_day	2012	131	day	28	5	5	28	0	5	5	-5.95521428571429	-7.36	28	3.6131020667805	-8.56	-4.435	-5.95521428571429	-7.36	28	3.6131020667805	-8.56	-4.435	2.339	2.49	28	1.21089348707351	1.385	3.48	2.339	2.49	28	1.21089348707351	1.385	3.48	1	1	28	0	1	1
2012_132_night	2012	132	night	20	5	5	20	0	5	5	1.82125	1.665	8	0.792688688668419	1.385	2.375	1.82125	1.665	8	0.792688688668419	1.385	2.375	0.54725	0.2245	8	1.04097121546591	-0.096	0.718	0.337	0.2615	4	0.543916047443598	-0.044	0.718	0	0	20	0	0	0
2012_132_day	2012	132	day	28	5	5	28	0	5	5	-0.89675	-0.7545	16	1.38311790290392	-1.81	0.005	-1.13752941176471	-0.833	17	1.66703989595507	-2.5225	0.0045	2.34	2.29	3	0.0866025403784438	2.29	2.4025	2.34	2.29	3	0.0866025403784438	2.29	2.4025	1	1	28	0	1	1
2012_133_night	2012	133	night	20	5	5	20	0	5	5	2.66	2.66	1	0	2.66	2.66	2.66	2.66	1	0	2.66	2.66	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	0	0	20	0	0	0
2012_133_day	2012	133	day	28	5	5	28	0	5	5	-7.47235294117647	-7.14	17	3.25314372840289	-9.84	-5.6925	-6.246	-5.91	22	3.96939486811877	-9.34	-4.01	4.267	4.44	10	1.4157294939359	3.39	5.41	4.52111111111111	4.84	9	1.23627913964085	3.6	5.4875	1	1	28	0	1	1
2012_134_night	2012	134	night	20	5	5	20	0	5	5	1.8575	1.565	4	0.901309232912508	1.22	2.495	1.952	1.86	5	0.808653201316856	1.245	2.53	0.193285714285714	0.1375	14	0.183346426438892	0.064	0.29	0.13575	0.12	4	0.076076167972193	0.0805	0.191	0	0	20	0	0	0
2012_134_day	2012	134	day	28	5	5	28	0	5	5	-5.52328571428571	-5.91	21	2.79479564803685	-7.64	-3.5475	-4.97561538461539	-4.725	26	2.84730757140037	-7.04	-3.34	1.98184210526316	1.76	19	1.37784643811186	1.0275	3.165	2.462	2.29	14	1.24540781087346	1.48	3.5	1	1	28	0	1	1
2012_135_night	2012	135	night	20	5	5	20	0	5	5	0.664	0.664	2	0.463862048458375	0.336	0.992	1.454	0.93	4	1.47176990955335	0.602	2.306	0.246315789473684	0.158	19	0.2455759788813	0.073	0.36	-0.00899999999999999	-0.00899999999999999	2	0.111722871427475	-0.088	0.07	0	0	20	0	0	0
2012_135_day	2012	135	day	28	5	5	28	0	5	5	-5.45995454545455	-5.745	22	2.77788649494321	-7.7	-3.65	-4.76469230769231	-5.385	26	3.35965768219598	-7.27	-2.22	2.59011538461539	2.735	26	1.42116114010827	1.65	3.79	2.90881818181818	3.32	22	1.22555342742094	1.74	3.81	1	1	28	0	1	1
2012_136_night	2012	136	night	20	5	5	20	0	5	5	0.014	0.014	2	1.4085567081236	-0.982	1.01	2.272	2.635	4	2.74007834437874	0.014	4.53	0.0656666666666667	0.037	18	0.11304970275997	-0.015	0.153	0.073	0.073	2	0.113137084989848	-0.007	0.153	0	0	20	0	0	0
2012_136_day	2012	136	day	28	5	5	28	0	5	5	-6.35417391304348	-7.09	23	2.5402775018807	-8.2475	-5.35	-5.65244444444444	-7.03	27	3.11439804448423	-8.15	-2.9975	2.46840740740741	2.37	27	1.47089526007016	1.1725	3.8075	2.8505652173913	2.58	23	1.22923807983523	2.1875	3.9275	1	1	28	0	1	1
2012_137_night	2012	137	night	20	5	5	20	0	5	5	1.746	1.75	20	0.622534632306551	1.265	2.285	1.746	1.75	20	0.622534632306551	1.265	2.285	0.83625	0.476	20	0.670150640959887	0.31	1.43	0.83625	0.476	20	0.670150640959887	0.31	1.43	0	0	20	0	0	0
2012_137_day	2012	137	day	28	5	5	28	0	5	5	-5.95853846153846	-6.995	26	4.97715512501484	-9.04	-2.93	-5.95853846153846	-6.995	26	4.97715512501484	-9.04	-2.93	2.16663636363636	2.165	22	0.948494021642155	1.57	3.02	2.16663636363636	2.165	22	0.948494021642155	1.57	3.02	1	1	28	0	1	1
2012_138_night	2012	138	night	20	5	5	20	0	5	5	1.51808333333333	1.45	12	0.587072933107871	1.11	2.07	1.51808333333333	1.45	12	0.587072933107871	1.11	2.07	0.2314	0.224	20	0.254492560122874	0.012	0.3525	0.350083333333333	0.307	12	0.262057404652746	0.253	0.4495	0	0	20	0	0	0
2012_138_day	2012	138	day	28	5	5	28	0	5	5	-7.16934615384616	-8.09	26	4.2794882772809	-10.75	-4.68	-7.16934615384616	-8.09	26	4.2794882772809	-10.75	-4.68	2.48011538461538	2.355	26	1.16742223130873	1.79	3.37	2.48011538461538	2.355	26	1.16742223130873	1.79	3.37	1	1	28	0	1	1
2012_139_night	2012	139	night	20	5	5	20	0	5	5	1.73261538461538	1.77	13	0.975480525900059	1.385	2.37	1.73261538461538	1.77	13	0.975480525900059	1.385	2.37	0.21635	0.0645	20	0.258138126020282	0.0135	0.406	0.323153846153846	0.348	13	0.264072858050528	0.06	0.51175	0	0	20	0	0	0
2012_139_day	2012	139	day	28	5	5	28	0	5	5	-7.57577777777778	-8.24	27	4.6211932968855	-10.725	-3.49	-7.57577777777778	-8.24	27	4.6211932968855	-10.725	-3.49	2.39477777777778	2.51	27	1.29831468667693	1.1875	3.0425	2.39477777777778	2.51	27	1.29831468667693	1.1875	3.0425	1	1	28	0	1	1
2012_140_night	2012	140	night	20	5	5	20	0	5	5	1.457375	1.93	8	1.46927824239367	0.7595	2.505	1.457375	1.93	8	1.46927824239367	0.7595	2.505	-0.0456	-0.04	5	0.187569453803118	-0.1525	0.037	-0.0255	-0.0255	2	0.368402632998191	-0.286	0.235	0	0	20	0	0	0
2012_140_day	2012	140	day	28	5	5	28	0	5	5	-4.211875	-4.07	16	2.91577909256971	-6.82	-1.53	-4.21947368421053	-4.03	19	2.92497451780773	-7.05	-1.53	0.79275	0.652	4	0.845977688831094	0.0905	1.495	1.79	1.79	1	0	1.79	1.79	1	1	28	0	1	1
2012_141_night	2012	141	night	20	5	5	20	0	5	5	-0.03	-0.03	2	0.791959594928933	-0.59	0.53	1.0625	1.12	4	1.39014088015088	-0.03	2.155	0.147944444444444	0.0685	18	0.18307326473693	0.009	0.298	0.4225	0.4225	2	0.17606958851545	0.298	0.547	0	0	20	0	0	0
2012_141_day	2012	141	day	28	5	5	28	0	5	5	-8.545	-9.21	22	3.30354895745253	-11.02	-6.28	-7.24259259259259	-7.12	27	4.30152530424034	-10.6525	-3.85	3.1747619047619	2.88	21	2.27661579773052	1.245	5.4075	3.78217647058824	3.08	17	2.09214436151327	2.065	5.465	1	1	28	0	1	1
2012_142_night	2012	142	night	20	5	5	20	0	5	5	0.9725	0.9725	2	1.99050558904013	-0.435	2.38	2.04625	1.735	4	2.36753519861198	0.3275	3.765	0.0697368421052632	0.058	19	0.0928671943663298	0.003	0.126	0.1475	0.1475	2	0.0247487373415292	0.13	0.165	0	0	20	0	0	0
2012_142_day	2012	142	day	28	5	5	28	0	5	5	-7.82086956521739	-7.05	23	2.32244564090114	-10.225	-5.95	-6.90730769230769	-7.015	26	3.46264125510259	-10.09	-5.77	3.41334615384615	3.34	26	1.83401339018684	2.16	4.75	3.82004347826087	4.05	23	1.52262006477653	2.95	4.96	1	1	28	0	1	1
2012_143_night	2012	143	night	20	5	5	20	0	5	5	2.99830769230769	3.1	13	2.29141653366847	1.1325	4.11	2.99830769230769	3.1	13	2.29141653366847	1.1325	4.11	0.403368421052632	0.305	19	0.401485327049766	0.08075	0.56825	0.562923076923077	0.485	13	0.391732787653876	0.27775	0.991	0	0	20	0	0	0
2012_143_day	2012	143	day	28	5	5	28	0	5	5	-4.52859259259259	-3.26	27	4.0810756053847	-6.8075	-2.5175	-4.52859259259259	-3.26	27	4.0810756053847	-6.8075	-2.5175	3.15837037037037	2.57	27	1.81920211056615	1.465	4.825	3.15837037037037	2.57	27	1.81920211056615	1.465	4.825	1	1	28	0	1	1
2012_144_night	2012	144	night	19	5	5	19	0	5	5	1.94	1.965	4	0.276767050061961	1.705	2.175	1.94	1.965	4	0.276767050061961	1.705	2.175	0.977	0.009	13	1.55957301848936	-0.01425	2.7825	3.1975	3.12	4	0.479748197842715	2.815	3.58	0	0	19	0	0	0
2012_144_day	2012	144	day	29	5	5	29	0	5	5	-5.45473913043478	-4.59	23	5.3872466252791	-9.315	-1.675	-5.351625	-3.91	24	5.29299179648039	-8.97	-1.8	0.851769230769231	0.9	13	0.539875317989588	0.4525	1.34	0.851769230769231	0.9	13	0.539875317989588	0.4525	1.34	1	1	29	0	1	1
2012_145_night	2012	145	night	19	5	5	19	0	5	5	1.15145454545455	1.67	11	1.97318708508019	1.3075	2.01	1.24216666666667	1.69	12	1.90742233647847	1.385	2.075	1.04286666666667	0.772	15	1.15718987617582	0.07825	1.7125	1.40309090909091	1.08	11	1.15721782344945	0.535	2.245	0	0	19	0	0	0
2012_145_day	2012	145	day	29	5	5	29	0	5	5	-4.35768965517241	-5.04	29	3.67849905438393	-7	-1.035	-4.35768965517241	-5.04	29	3.67849905438393	-7	-1.035	4.80560714285714	4.825	28	2.86689139092406	2.21	6.905	4.80560714285714	4.825	28	2.86689139092406	2.21	6.905	1	1	29	0	1	1
2012_146_night	2012	146	night	19	5	5	19	0	5	5	0.787571428571429	0.651	7	0.903043346531209	0.0955	1.3575	0.787571428571429	0.651	7	0.903043346531209	0.0955	1.3575	0.0184444444444444	-0.0135	18	0.143991512095524	-0.04	0.068	-0.024	-0.03	7	0.18042727066605	-0.10675	0.0485	0	0	19	0	0	0
2012_146_day	2012	146	day	29	5	5	29	0	5	5	-4.722	-4.59	20	3.79283757127896	-7.81	-1.885	-3.86825	-3.845	28	3.77320011175306	-6.555	-1.57	0.57725	0.538	28	0.480233710464672	0.2365	1.009	0.66205	0.693	20	0.51607205484261	0.3515	1.135	1	1	29	0	1	1
2012_147_night	2012	147	night	19	5	5	19	0	5	5	1.346	1.16	16	1.15216329861121	0.358	2.285	1.346	1.16	16	1.15216329861121	0.358	2.285	0.332263157894737	0.288	19	0.326444625575689	0.02875	0.57775	0.3935625	0.3925	16	0.317591555040957	0.152	0.6245	0	0	19	0	0	0
2012_147_day	2012	147	day	29	5	5	29	0	5	5	-6.68214285714286	-7.62	28	5.33779590880179	-9.535	-2.895	-6.59172413793103	-6.92	29	5.26417915794063	-9.3925	-3.3675	4.09534482758621	4.46	29	2.29380823827759	2.2	6.1375	4.21878571428571	4.51	28	2.23565882836031	2.38	6.225	1	1	29	0	1	1
2012_148_night	2012	148	night	19	5	5	19	0	5	5	1.46783333333333	1.405	18	0.604485123643157	1.1	1.82	1.46783333333333	1.405	18	0.604485123643157	1.1	1.82	0.5945	0.654	18	0.200530546301555	0.508	0.733	0.5945	0.654	18	0.200530546301555	0.508	0.733	0	0	19	0	0	0
2012_148_day	2012	148	day	29	5	5	29	0	5	5	-7.38013793103448	-7.93	29	4.53390004556262	-11.1525	-4.0775	-7.38013793103448	-7.93	29	4.53390004556262	-11.1525	-4.0775	2.3858275862069	2.16	29	1.42398457728821	1.18	3.7025	2.3858275862069	2.16	29	1.42398457728821	1.18	3.7025	1	1	29	0	1	1
2012_149_night	2012	149	night	19	5	5	19	0	5	5	1.56392857142857	1.435	14	1.44024252574594	0.74	1.98	1.56392857142857	1.435	14	1.44024252574594	0.74	1.98	0.149666666666667	0.0885	18	0.29405061589101	-0.044	0.291	0.1735	0.192	14	0.325439761648048	-0.044	0.345	0	0	19	0	0	0
2012_149_day	2012	149	day	29	5	5	29	0	5	5	-6.30310714285714	-7.055	28	3.76295391591239	-8.915	-3.57	-6.30310714285714	-7.055	28	3.76295391591239	-8.915	-3.57	2.1335	2.09	28	1.30428613936258	1.1175	3.11	2.1335	2.09	28	1.30428613936258	1.1175	3.11	1	1	29	0	1	1
2012_150_night	2012	150	night	18	5	5	18	0	5	5	1.00325	0.8785	4	0.463811294242245	0.6615	1.345	2.0166	1.05	5	2.30124570613396	0.68425	2.7475	0.115941176470588	0.044	17	0.220831799846692	0.01175	0.17325	0.25325	0.045	4	0.418503185969553	0.043	0.4635	0	0	18	0	0	0
2012_150_day	2012	150	day	30	5	5	30	0	5	5	-6.96	-7.97	23	3.15870514322217	-9.04	-6.2875	-6.71923076923077	-7.4	26	3.08809963968383	-9.04	-4.77	2.34907407407407	2.17	27	1.38471751981645	1.35	3.51	2.67752173913043	2.45	23	1.20754686976852	1.8175	3.635	1	1	30	0	1	1
2012_151_night	2012	151	night	18	5	5	18	0	5	5	2.74333333333333	1.92	3	2.00599933532724	1.44	4.2525	2.74333333333333	1.92	3	2.00599933532724	1.44	4.2525	-0.12825	-0.0835	16	0.209831519716812	-0.2235	0.0235	-0.218333333333333	-0.182	3	0.39874344299729	-0.521	0.07525	0	0	18	0	0	0
